aceB,asnA,atpD,atpG,b1191,b1583,b1963,cchB,cspA,cspG,dnaG,dnaJ,dnaK,eutG,fixC,flgD,folK,ftsJ,gltA,hupB,ibpB,icdA,lacA,lacY,lacZ,lpdA,mopB,nmpC,nuoM,pspA,pspB,sucA,sucD,tnaA,yaeM,yceP,ycgX,yecO,yedE,yfaD,yfiA,ygbD,ygcE,yhdM,yheI,yjbO
'\'(-1.411047--0.604347]\'','\'(1.680443-2.529795]\'','\'(-1.446672--0.503978]\'','\'(-2.349227--1.706343]\'','\'(0.607406-1.087528]\'','\'(1.179217-1.886127]\'','\'(0.623463-1.606241]\'','\'(2.339683-3.155078]\'','\'(-0.335259-0.542154]\'','\'(1.199167-1.835879]\'','\'(-0.655727-0.197651]\'','\'(1.181131-2.085919]\'','\'(-0.881169-0.098638]\'','\'(0.674818-1.225959]\'','\'(0.971903-1.780603]\'','\'(-1.36518--0.768196]\'','\'(0.101706-0.879076]\'','\'(0.020548-0.889098]\'','\'(-2.136009--1.561024]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-1.610222--0.806035]\'','\'(3.629673-4.716944]\'','\'(3.280503-4.360837]\'','\'(4.264648-5.421076]\'','\'(-1.56818--0.972712]\'','\'(-0.697776-0.188043]\'','\'(-2.598608--1.973956]\'','\'(-1.671563--0.943569]\'','\'(0.952764-1.573005]\'','\'(2.135191-2.894343]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-1.577713--1.02784]\'','\'(3.752508-4.92782]\'','\'(-0.047294-0.649071]\'','\'(-1.557176--0.549442]\'','\'(1.432578-2.047919]\'','\'(-1.410416--0.882688]\'','\'(0.936604-1.557924]\'','\'(-1.193735--0.248948]\'','\'(3.314566-4.145751]\'','\'(1.592907-2.688223]\'','\'(0.972425-1.810777]\'','\'(-1.164792--0.280981]\'',2.509238
'\'(-3.831144--3.024445]\'','\'(1.680443-2.529795]\'','\'(-1.446672--0.503978]\'','\'(-1.706343--1.063459]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(2.58902-3.571798]\'','\'(-0.106502-0.708893]\'','\'(0.542154-1.419568]\'','\'(1.835879-2.472591]\'','\'(0.197651-1.051029]\'','\'(1.181131-2.085919]\'','\'(1.078446-2.058253]\'','\'(0.123676-0.674818]\'','\'(0.163204-0.971903]\'','\'(-2.559148--1.962164]\'','\'(0.879076-1.656446]\'','\'(0.020548-0.889098]\'','\'(-3.28598--2.710995]\'','\'(-0.829552-0.179126]\'','\'(-0.124042-0.85118]\'','\'(-4.022784--3.218597]\'','\'(3.629673-4.716944]\'','\'(3.280503-4.360837]\'','\'(4.264648-5.421076]\'','\'(-0.972712--0.377243]\'','\'(0.188043-1.073863]\'','\'(-0.724653--0.100001]\'','\'(-0.943569--0.215575]\'','\'(0.332523-0.952764]\'','\'(0.616887-1.376039]\'','\'(-2.534696--1.760575]\'','\'(-2.85454--2.138881]\'','\'(-1.577713--1.02784]\'','\'(2.577195-3.752508]\'','\'(0.649071-1.345436]\'','\'(0.458292-1.466026]\'','\'(2.66326-3.278601]\'','\'(-0.882688--0.354959]\'','\'(1.557924-2.179244]\'','\'(-0.248948-0.695839]\'','\'(0.821012-1.652197]\'','\'(1.592907-2.688223]\'','\'(1.810777-2.64913]\'','\'(0.602831-1.486643]\'',1.617186
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-1.446672--0.503978]\'','\'(-2.349227--1.706343]\'','\'(0.607406-1.087528]\'','\'(0.472306-1.179217]\'','\'(0.623463-1.606241]\'','\'(0.708893-1.524288]\'','\'(1.419568-2.296981]\'','\'(2.472591-3.109302]\'','\'(-1.509104--0.655727]\'','\'(0.276343-1.181131]\'','\'(-1.860976--0.881169]\'','\'(0.674818-1.225959]\'','\'(-0.645495-0.163204]\'','\'(0.425772-1.022756]\'','\'(-0.675664-0.101706]\'','\'(-1.716551--0.848001]\'','\'(-2.136009--1.561024]\'','\'(-0.829552-0.179126]\'','\'(-0.124042-0.85118]\'','\'(-2.414409--1.610222]\'','\'(0.367859-1.45513]\'','\'(0.039502-1.119835]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(-2.469415--1.583595]\'','\'(-1.973956--1.349305]\'','\'(-3.12755--2.399557]\'','\'(0.952764-1.573005]\'','\'(1.376039-2.135191]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-1.02784--0.477967]\'','\'(3.752508-4.92782]\'','\'(0.649071-1.345436]\'','\'(-1.557176--0.549442]\'','\'(3.278601-3.893942]\'','\'(-1.938145--1.410416]\'','\'(0.315283-0.936604]\'','\'(-0.248948-0.695839]\'','\'(-0.010172-0.821012]\'','\'(1.592907-2.688223]\'','\'(0.972425-1.810777]\'','\'(-1.164792--0.280981]\'',1.244483
'\'(-3.831144--3.024445]\'','\'(3.379146-4.228498]\'','\'(-3.332061--2.389366]\'','\'(-1.706343--1.063459]\'','\'(1.56765-2.047773]\'','\'(2.593038-3.299948]\'','\'(2.58902-3.571798]\'','\'(1.524288-2.339683]\'','\'(0.542154-1.419568]\'','\'(1.199167-1.835879]\'','\'(1.904406-2.757784]\'','\'(0.276343-1.181131]\'','\'(2.058253-3.038061]\'','\'(0.674818-1.225959]\'','\'(0.163204-0.971903]\'','\'(-0.768196--0.171212]\'','\'(1.656446-2.433817]\'','\'(3.494748-4.363298]\'','\'(-0.411053-0.163932]\'','\'(-0.829552-0.179126]\'','\'(-0.124042-0.85118]\'','\'(-4.022784--3.218597]\'','\'(1.45513-2.542402]\'','\'(1.119835-2.200169]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(1.959682-2.845501]\'','\'(-0.724653--0.100001]\'','\'(-2.399557--1.671563]\'','\'(0.952764-1.573005]\'','\'(1.376039-2.135191]\'','\'(-0.986455--0.212334]\'','\'(-1.423223--0.707564]\'','\'(-2.127586--1.577713]\'','\'(2.577195-3.752508]\'','\'(0.649071-1.345436]\'','\'(2.473761-3.481495]\'','\'(1.432578-2.047919]\'','\'(-1.938145--1.410416]\'','\'(0.936604-1.557924]\'','\'(-0.248948-0.695839]\'','\'(1.652197-2.483382]\'','\'(3.78354-4.878856]\'','\'(0.134073-0.972425]\'','\'(1.486643-2.370454]\'',2.626063
'\'(-3.831144--3.024445]\'','\'(3.379146-4.228498]\'','\'(-4.274755--3.332061]\'','\'(-1.706343--1.063459]\'','\'(1.56765-2.047773]\'','\'(3.299948-4.006859]\'','\'(2.58902-3.571798]\'','\'(2.339683-3.155078]\'','\'(-1.212672--0.335259]\'','\'(1.835879-2.472591]\'','\'(1.904406-2.757784]\'','\'(0.276343-1.181131]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(1.780603-2.589302]\'','\'(-0.171212-0.425772]\'','\'(2.433817-3.211187]\'','\'(1.757648-2.626198]\'','\'(-0.986039--0.411053]\'','\'(-2.846907--1.838229]\'','\'(-1.099265--0.124042]\'','\'(-3.218597--2.414409]\'','\'(0.367859-1.45513]\'','\'(-1.040832-0.039502]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(1.073863-1.959682]\'','\'(-1.973956--1.349305]\'','\'(-1.671563--0.943569]\'','\'(0.952764-1.573005]\'','\'(1.376039-2.135191]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-2.127586--1.577713]\'','\'(4.92782-6.103133]\'','\'(-0.047294-0.649071]\'','\'(1.466026-2.473761]\'','\'(2.047919-2.66326]\'','\'(-1.938145--1.410416]\'','\'(0.315283-0.936604]\'','\'(-2.138521--1.193735]\'','\'(3.314566-4.145751]\'','\'(3.78354-4.878856]\'','\'(0.134073-0.972425]\'','\'(2.370454-3.254266]\'',3.469146
'\'(-2.217746--1.411047]\'','\'(0.831092-1.680443]\'','\'(-0.503978-0.438716]\'','\'(-1.706343--1.063459]\'','\'(0.607406-1.087528]\'','\'(1.886127-2.593038]\'','\'(-1.342093--0.359315]\'','\'(2.339683-3.155078]\'','\'(1.419568-2.296981]\'','\'(3.746014-4.382726]\'','\'(-1.509104--0.655727]\'','\'(1.181131-2.085919]\'','\'(-1.860976--0.881169]\'','\'(0.674818-1.225959]\'','\'(1.780603-2.589302]\'','\'(-1.36518--0.768196]\'','\'(-0.675664-0.101706]\'','\'(-1.716551--0.848001]\'','\'(-3.28598--2.710995]\'','\'(-1.838229--0.829552]\'','\'(-0.124042-0.85118]\'','\'(-2.414409--1.610222]\'','\'(-2.893954--1.806683]\'','\'(-inf--3.2015]\'','\'(-1.51749--0.361062]\'','\'(-inf--3.950054]\'','\'(-2.469415--1.583595]\'','\'(-2.598608--1.973956]\'','\'(-4.583538--3.855544]\'','\'(3.43373-4.053971]\'','\'(4.412647-inf)\'','\'(-2.534696--1.760575]\'','\'(-1.423223--0.707564]\'','\'(-2.127586--1.577713]\'','\'(8.453758-inf)\'','\'(-0.047294-0.649071]\'','\'(-2.56491--1.557176]\'','\'(3.278601-3.893942]\'','\'(-inf--3.521331]\'','\'(0.315283-0.936604]\'','\'(-0.248948-0.695839]\'','\'(2.483382-3.314566]\'','\'(0.49759-1.592907]\'','\'(0.972425-1.810777]\'','\'(-2.048604--1.164792]\'',3.537237
'\'(-3.831144--3.024445]\'','\'(0.831092-1.680443]\'','\'(-3.332061--2.389366]\'','\'(-3.634994--2.99211]\'','\'(1.087528-1.56765]\'','\'(0.472306-1.179217]\'','\'(1.606241-2.58902]\'','\'(2.339683-3.155078]\'','\'(-1.212672--0.335259]\'','\'(1.199167-1.835879]\'','\'(1.904406-2.757784]\'','\'(2.990707-3.895495]\'','\'(1.078446-2.058253]\'','\'(1.777101-2.328243]\'','\'(1.780603-2.589302]\'','\'(-2.559148--1.962164]\'','\'(1.656446-2.433817]\'','\'(1.757648-2.626198]\'','\'(-0.411053-0.163932]\'','\'(-2.846907--1.838229]\'','\'(1.826402-2.801625]\'','\'(-3.218597--2.414409]\'','\'(-0.719412-0.367859]\'','\'(-1.040832-0.039502]\'','\'(-0.361062-0.795365]\'','\'(-2.163649--1.56818]\'','\'(1.073863-1.959682]\'','\'(-1.973956--1.349305]\'','\'(-3.855544--3.12755]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-3.308816--2.534696]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(3.752508-4.92782]\'','\'(0.649071-1.345436]\'','\'(1.466026-2.473761]\'','\'(2.047919-2.66326]\'','\'(-1.938145--1.410416]\'','\'(2.179244-2.800565]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(2.64913-3.487482]\'','\'(1.486643-2.370454]\'',1.122603
'\'(-3.024445--2.217746]\'','\'(3.379146-4.228498]\'','\'(-4.274755--3.332061]\'','\'(-0.420576-0.222308]\'','\'(1.087528-1.56765]\'','\'(2.593038-3.299948]\'','\'(3.571798-4.554576]\'','\'(0.708893-1.524288]\'','\'(-2.090085--1.212672]\'','\'(1.199167-1.835879]\'','\'(1.904406-2.757784]\'','\'(-0.628445-0.276343]\'','\'(2.058253-3.038061]\'','\'(0.123676-0.674818]\'','\'(1.780603-2.589302]\'','\'(-0.768196--0.171212]\'','\'(1.656446-2.433817]\'','\'(2.626198-3.494748]\'','\'(0.738918-inf)\'','\'(-3.855584--2.846907]\'','\'(-0.124042-0.85118]\'','\'(-4.022784--3.218597]\'','\'(-0.719412-0.367859]\'','\'(-2.121166--1.040832]\'','\'(-1.51749--0.361062]\'','\'(-1.56818--0.972712]\'','\'(1.959682-2.845501]\'','\'(-0.100001-0.52465]\'','\'(-2.399557--1.671563]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(-0.212334-0.561787]\'','\'(-1.423223--0.707564]\'','\'(-2.127586--1.577713]\'','\'(2.577195-3.752508]\'','\'(-0.047294-0.649071]\'','\'(2.473761-3.481495]\'','\'(1.432578-2.047919]\'','\'(-1.410416--0.882688]\'','\'(0.315283-0.936604]\'','\'(-3.083308--2.138521]\'','\'(2.483382-3.314566]\'','\'(3.78354-4.878856]\'','\'(-0.70428-0.134073]\'','\'(2.370454-3.254266]\'',2.178217
'\'(-0.604347-0.202352]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-4.277878--3.634994]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(1.606241-2.58902]\'','\'(0.708893-1.524288]\'','\'(-2.090085--1.212672]\'','\'(1.835879-2.472591]\'','\'(0.197651-1.051029]\'','\'(2.990707-3.895495]\'','\'(1.078446-2.058253]\'','\'(1.777101-2.328243]\'','\'(0.971903-1.780603]\'','\'(-3.753116--3.156132]\'','\'(0.879076-1.656446]\'','\'(0.889098-1.757648]\'','\'(-2.710995--2.136009]\'','\'(-2.846907--1.838229]\'','\'(1.826402-2.801625]\'','\'(-0.806035--0.001848]\'','\'(-0.719412-0.367859]\'','\'(-2.121166--1.040832]\'','\'(-1.51749--0.361062]\'','\'(-2.163649--1.56818]\'','\'(0.188043-1.073863]\'','\'(-1.349305--0.724653]\'','\'(-1.671563--0.943569]\'','\'(1.573005-2.193247]\'','\'(2.894343-3.653495]\'','\'(-4.082937--3.308816]\'','\'(-3.570199--2.85454]\'','\'(-2.127586--1.577713]\'','\'(3.752508-4.92782]\'','\'(1.345436-2.0418]\'','\'(0.458292-1.466026]\'','\'(0.817237-1.432578]\'','\'(-2.465874--1.938145]\'','\'(1.557924-2.179244]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(3.487482-4.325835]\'','\'(0.602831-1.486643]\'',1.255397
'\'(-3.831144--3.024445]\'','\'(3.379146-4.228498]\'','\'(-3.332061--2.389366]\'','\'(-2.349227--1.706343]\'','\'(2.047773-2.527895]\'','\'(0.472306-1.179217]\'','\'(3.571798-4.554576]\'','\'(3.155078-3.970473]\'','\'(0.542154-1.419568]\'','\'(0.562455-1.199167]\'','\'(2.757784-3.611161]\'','\'(0.276343-1.181131]\'','\'(3.038061-4.017868]\'','\'(0.674818-1.225959]\'','\'(2.589302-3.398001]\'','\'(-0.768196--0.171212]\'','\'(1.656446-2.433817]\'','\'(2.626198-3.494748]\'','\'(-2.710995--2.136009]\'','\'(-2.846907--1.838229]\'','\'(0.85118-1.826402]\'','\'(-3.218597--2.414409]\'','\'(4.716944-5.804215]\'','\'(3.280503-4.360837]\'','\'(4.264648-5.421076]\'','\'(-1.56818--0.972712]\'','\'(1.959682-2.845501]\'','\'(-0.724653--0.100001]\'','\'(-0.215575-0.512419]\'','\'(0.332523-0.952764]\'','\'(-0.142266-0.616887]\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-2.677459--2.127586]\'','\'(0.22657-1.401883]\'','\'(-0.047294-0.649071]\'','\'(3.481495-4.489229]\'','\'(0.201896-0.817237]\'','\'(-1.410416--0.882688]\'','\'(0.315283-0.936604]\'','\'(-1.193735--0.248948]\'','\'(3.314566-4.145751]\'','\'(3.78354-4.878856]\'','\'(0.972425-1.810777]\'','\'(2.370454-3.254266]\'',2.633593
'\'(-1.411047--0.604347]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-1.063459--0.420576]\'','\'(1.56765-2.047773]\'','\'(2.593038-3.299948]\'','\'(3.571798-4.554576]\'','\'(3.970473-4.785868]\'','\'(-1.212672--0.335259]\'','\'(1.199167-1.835879]\'','\'(1.051029-1.904406]\'','\'(0.276343-1.181131]\'','\'(1.078446-2.058253]\'','\'(0.674818-1.225959]\'','\'(2.589302-3.398001]\'','\'(-0.768196--0.171212]\'','\'(0.879076-1.656446]\'','\'(0.889098-1.757648]\'','\'(-2.136009--1.561024]\'','\'(-2.846907--1.838229]\'','\'(0.85118-1.826402]\'','\'(-1.610222--0.806035]\'','\'(2.542402-3.629673]\'','\'(1.119835-2.200169]\'','\'(3.108221-4.264648]\'','\'(-2.163649--1.56818]\'','\'(0.188043-1.073863]\'','\'(-1.349305--0.724653]\'','\'(-1.671563--0.943569]\'','\'(0.952764-1.573005]\'','\'(2.135191-2.894343]\'','\'(-1.760575--0.986455]\'','\'(-2.138881--1.423223]\'','\'(-2.677459--2.127586]\'','\'(2.577195-3.752508]\'','\'(-0.047294-0.649071]\'','\'(0.458292-1.466026]\'','\'(2.047919-2.66326]\'','\'(-1.938145--1.410416]\'','\'(0.936604-1.557924]\'','\'(-3.083308--2.138521]\'','\'(2.483382-3.314566]\'','\'(2.688223-3.78354]\'','\'(0.134073-0.972425]\'','\'(0.602831-1.486643]\'',3.275064
'\'(0.202352-1.009051]\'','\'(-0.018259-0.831092]\'','\'(-0.503978-0.438716]\'','\'(-2.349227--1.706343]\'','\'(0.127283-0.607406]\'','\'(1.179217-1.886127]\'','\'(-1.342093--0.359315]\'','\'(2.339683-3.155078]\'','\'(0.542154-1.419568]\'','\'(2.472591-3.109302]\'','\'(-2.362482--1.509104]\'','\'(1.181131-2.085919]\'','\'(-1.860976--0.881169]\'','\'(1.777101-2.328243]\'','\'(1.780603-2.589302]\'','\'(-1.36518--0.768196]\'','\'(-0.675664-0.101706]\'','\'(0.020548-0.889098]\'','\'(-1.561024--0.986039]\'','\'(-0.829552-0.179126]\'','\'(2.801625-3.776847]\'','\'(-0.001848-0.80234]\'','\'(-0.719412-0.367859]\'','\'(-1.040832-0.039502]\'','\'(-1.51749--0.361062]\'','\'(-2.759117--2.163649]\'','\'(-1.583595--0.697776]\'','\'(-1.973956--1.349305]\'','\'(-1.671563--0.943569]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-1.02784--0.477967]\'','\'(4.92782-6.103133]\'','\'(0.649071-1.345436]\'','\'(-2.56491--1.557176]\'','\'(1.432578-2.047919]\'','\'(-1.938145--1.410416]\'','\'(1.557924-2.179244]\'','\'(-0.248948-0.695839]\'','\'(2.483382-3.314566]\'','\'(-0.597726-0.49759]\'','\'(0.134073-0.972425]\'','\'(-2.048604--1.164792]\'',2.198202
'\'(-2.217746--1.411047]\'','\'(2.529795-3.379146]\'','\'(-2.389366--1.446672]\'','\'(-1.706343--1.063459]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(2.58902-3.571798]\'','\'(-0.106502-0.708893]\'','\'(0.542154-1.419568]\'','\'(1.835879-2.472591]\'','\'(0.197651-1.051029]\'','\'(0.276343-1.181131]\'','\'(0.098638-1.078446]\'','\'(1.225959-1.777101]\'','\'(0.163204-0.971903]\'','\'(-1.36518--0.768196]\'','\'(0.879076-1.656446]\'','\'(1.757648-2.626198]\'','\'(-0.411053-0.163932]\'','\'(-1.838229--0.829552]\'','\'(1.826402-2.801625]\'','\'(-1.610222--0.806035]\'','\'(-0.719412-0.367859]\'','\'(-1.040832-0.039502]\'','\'(-0.361062-0.795365]\'','\'(-0.972712--0.377243]\'','\'(1.073863-1.959682]\'','\'(-1.349305--0.724653]\'','\'(-0.943569--0.215575]\'','\'(0.952764-1.573005]\'','\'(2.135191-2.894343]\'','\'(-1.760575--0.986455]\'','\'(-2.85454--2.138881]\'','\'(-1.577713--1.02784]\'','\'(2.577195-3.752508]\'','\'(2.0418-2.738165]\'','\'(0.458292-1.466026]\'','\'(1.432578-2.047919]\'','\'(-1.410416--0.882688]\'','\'(0.936604-1.557924]\'','\'(-1.193735--0.248948]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(0.972425-1.810777]\'','\'(0.602831-1.486643]\'',0.002097
'\'(-1.411047--0.604347]\'','\'(0.831092-1.680443]\'','\'(-2.389366--1.446672]\'','\'(-2.349227--1.706343]\'','\'(0.127283-0.607406]\'','\'(2.593038-3.299948]\'','\'(1.606241-2.58902]\'','\'(1.524288-2.339683]\'','\'(0.542154-1.419568]\'','\'(2.472591-3.109302]\'','\'(1.051029-1.904406]\'','\'(1.181131-2.085919]\'','\'(-0.881169-0.098638]\'','\'(1.225959-1.777101]\'','\'(-0.645495-0.163204]\'','\'(-1.962164--1.36518]\'','\'(0.101706-0.879076]\'','\'(0.889098-1.757648]\'','\'(-0.986039--0.411053]\'','\'(-1.838229--0.829552]\'','\'(0.85118-1.826402]\'','\'(-1.610222--0.806035]\'','\'(1.45513-2.542402]\'','\'(2.200169-3.280503]\'','\'(1.951793-3.108221]\'','\'(-2.163649--1.56818]\'','\'(0.188043-1.073863]\'','\'(-1.973956--1.349305]\'','\'(-0.943569--0.215575]\'','\'(2.193247-2.813488]\'','\'(1.376039-2.135191]\'','\'(-1.760575--0.986455]\'','\'(-1.423223--0.707564]\'','\'(-1.02784--0.477967]\'','\'(3.752508-4.92782]\'','\'(2.0418-2.738165]\'','\'(0.458292-1.466026]\'','\'(2.66326-3.278601]\'','\'(-1.938145--1.410416]\'','\'(0.936604-1.557924]\'','\'(-0.248948-0.695839]\'','\'(0.821012-1.652197]\'','\'(0.49759-1.592907]\'','\'(0.134073-0.972425]\'','\'(0.602831-1.486643]\'',0.533351
'\'(-0.604347-0.202352]\'','\'(0.831092-1.680443]\'','\'(-2.389366--1.446672]\'','\'(-2.99211--2.349227]\'','\'(1.087528-1.56765]\'','\'(3.299948-4.006859]\'','\'(1.606241-2.58902]\'','\'(1.524288-2.339683]\'','\'(-0.335259-0.542154]\'','\'(1.835879-2.472591]\'','\'(1.051029-1.904406]\'','\'(1.181131-2.085919]\'','\'(1.078446-2.058253]\'','\'(2.328243-2.879384]\'','\'(0.971903-1.780603]\'','\'(-1.962164--1.36518]\'','\'(0.879076-1.656446]\'','\'(1.757648-2.626198]\'','\'(-2.710995--2.136009]\'','\'(-2.846907--1.838229]\'','\'(1.826402-2.801625]\'','\'(-0.806035--0.001848]\'','\'(1.45513-2.542402]\'','\'(2.200169-3.280503]\'','\'(0.795365-1.951793]\'','\'(-2.163649--1.56818]\'','\'(1.073863-1.959682]\'','\'(-0.724653--0.100001]\'','\'(-0.943569--0.215575]\'','\'(1.573005-2.193247]\'','\'(1.376039-2.135191]\'','\'(-3.308816--2.534696]\'','\'(-3.570199--2.85454]\'','\'(-2.127586--1.577713]\'','\'(2.577195-3.752508]\'','\'(2.0418-2.738165]\'','\'(1.466026-2.473761]\'','\'(2.66326-3.278601]\'','\'(-1.938145--1.410416]\'','\'(2.179244-2.800565]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(0.49759-1.592907]\'','\'(2.64913-3.487482]\'','\'(0.602831-1.486643]\'',2.20309
'\'(-1.411047--0.604347]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-2.349227--1.706343]\'','\'(0.607406-1.087528]\'','\'(0.472306-1.179217]\'','\'(0.623463-1.606241]\'','\'(0.708893-1.524288]\'','\'(0.542154-1.419568]\'','\'(1.835879-2.472591]\'','\'(1.051029-1.904406]\'','\'(1.181131-2.085919]\'','\'(-0.881169-0.098638]\'','\'(-0.427466-0.123676]\'','\'(0.163204-0.971903]\'','\'(-1.36518--0.768196]\'','\'(1.656446-2.433817]\'','\'(0.020548-0.889098]\'','\'(-1.561024--0.986039]\'','\'(-3.855584--2.846907]\'','\'(-1.099265--0.124042]\'','\'(-1.610222--0.806035]\'','\'(-1.806683--0.719412]\'','\'(-3.2015--2.121166]\'','\'(-1.51749--0.361062]\'','\'(-2.759117--2.163649]\'','\'(-0.697776-0.188043]\'','\'(-1.349305--0.724653]\'','\'(-3.12755--2.399557]\'','\'(1.573005-2.193247]\'','\'(2.894343-3.653495]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(2.577195-3.752508]\'','\'(-0.047294-0.649071]\'','\'(0.458292-1.466026]\'','\'(0.817237-1.432578]\'','\'(-2.465874--1.938145]\'','\'(-0.927358--0.306037]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(1.810777-2.64913]\'','\'(0.602831-1.486643]\'',1.283069
'\'(-2.217746--1.411047]\'','\'(1.680443-2.529795]\'','\'(-2.389366--1.446672]\'','\'(-2.349227--1.706343]\'','\'(1.087528-1.56765]\'','\'(2.593038-3.299948]\'','\'(2.58902-3.571798]\'','\'(3.155078-3.970473]\'','\'(-1.212672--0.335259]\'','\'(-0.710969--0.074257]\'','\'(1.051029-1.904406]\'','\'(1.181131-2.085919]\'','\'(0.098638-1.078446]\'','\'(0.123676-0.674818]\'','\'(1.780603-2.589302]\'','\'(-0.171212-0.425772]\'','\'(0.879076-1.656446]\'','\'(0.020548-0.889098]\'','\'(-2.136009--1.561024]\'','\'(-1.838229--0.829552]\'','\'(-1.099265--0.124042]\'','\'(-2.414409--1.610222]\'','\'(-0.719412-0.367859]\'','\'(0.039502-1.119835]\'','\'(0.795365-1.951793]\'','\'(0.813693-inf)\'','\'(0.188043-1.073863]\'','\'(0.52465-1.149302]\'','\'(-1.671563--0.943569]\'','\'(-0.90796--0.287719]\'','\'(-1.66057--0.901418]\'','\'(-0.986455--0.212334]\'','\'(-2.138881--1.423223]\'','\'(-2.127586--1.577713]\'','\'(-inf--0.948742]\'','\'(-0.047294-0.649071]\'','\'(1.466026-2.473761]\'','\'(0.201896-0.817237]\'','\'(0.17277-0.700499]\'','\'(-0.306037-0.315283]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(1.592907-2.688223]\'','\'(0.134073-0.972425]\'','\'(1.486643-2.370454]\'',2.361173
'\'(-4.637844--3.831144]\'','\'(3.379146-4.228498]\'','\'(-3.332061--2.389366]\'','\'(-1.706343--1.063459]\'','\'(1.087528-1.56765]\'','\'(1.886127-2.593038]\'','\'(3.571798-4.554576]\'','\'(1.524288-2.339683]\'','\'(-1.212672--0.335259]\'','\'(1.199167-1.835879]\'','\'(0.197651-1.051029]\'','\'(-1.533232--0.628445]\'','\'(3.038061-4.017868]\'','\'(0.123676-0.674818]\'','\'(1.780603-2.589302]\'','\'(-0.768196--0.171212]\'','\'(2.433817-3.211187]\'','\'(3.494748-4.363298]\'','\'(0.738918-inf)\'','\'(-3.855584--2.846907]\'','\'(-0.124042-0.85118]\'','\'(-4.022784--3.218597]\'','\'(4.716944-5.804215]\'','\'(3.280503-4.360837]\'','\'(4.264648-5.421076]\'','\'(-1.56818--0.972712]\'','\'(1.959682-2.845501]\'','\'(-1.973956--1.349305]\'','\'(-0.943569--0.215575]\'','\'(0.952764-1.573005]\'','\'(0.616887-1.376039]\'','\'(0.561787-1.335907]\'','\'(-0.707564-0.008095]\'','\'(-1.577713--1.02784]\'','\'(2.577195-3.752508]\'','\'(-1.440024--0.743659]\'','\'(1.466026-2.473761]\'','\'(0.817237-1.432578]\'','\'(-1.410416--0.882688]\'','\'(-0.927358--0.306037]\'','\'(-2.138521--1.193735]\'','\'(1.652197-2.483382]\'','\'(3.78354-4.878856]\'','\'(-1.542632--0.70428]\'','\'(2.370454-3.254266]\'',-0.173395
