N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Neutral,StronUp,Down,Neutral,Neutral,Neutral,Dry,Wet,Neutral,Clear,Clear,Clear,Clear,None,None,Westerly,None,Weak,Weak,None,DecCapIncIns,Decreasing,StrongPos,LittleChange,XNIL,Jul2_Jul15,I,CThruK,None,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,Average,HI,PartInhibit,Moderate,Moderate,I,SIG,SIG,SIG,LowSHighN,ModerateOrLe,Dry,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,QStationary,LV,LVorOther,LV
Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,VeryWet,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Weak,None,Weak,Marked,IncCapDecIns,Increasing,Neutral,Decreasing,SIG,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,Average,ACEFK,None,Strong,Strong,E,SVR,SVR,SVR,LowAtStation,Steep,Average,Steep,NoMajor,Other,DryLine,SigPositive,None,SWQuad,Westerly,LongAnticyc
Neutral,StronUp,Down,StrongUp,StrongUp,Wet,Dry,Neutral,Wet,PC,Clear,PC,Cloudy,Weak,Strong,Other,Strong,Weak,Weak,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,K,CThruK,None,LessThanAve,LessThanAve,K,LIGt0,Stability,Average,LessUnstable,ACEFK,Stifling,Moderate,Slight,K,XNIL,XNIL,XNIL,LowAtStation,Stable,Dry,ModerateOrLe,StrongFront,Other,Other,PosToNeg,QStationary,AllElse,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,Dry,Neutral,Clear,PC,PC,PC,Strong,Strong,Westerly,Strong,Strong,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Aug20_Sep15,E,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,LILt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Unfavorable,None,E,XNIL,SIG,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,OtherRapid,MoistMDryL,DryLine,SigPositive,None,SWQuad,LVorOther,DenvCyclone
Down,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,VeryWet,PC,Cloudy,PC,PC,None,Weak,Other,Weak,Weak,Strong,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Aug20_Sep15,H,CThruK,None,LessThanAve,MoreThanAve,H,LIGt0,Neutral,Average,MoreUnstable,HI,None,Moderate,Moderate,H,SIG,SIG,SIG,HighEvrywher,Stable,Average,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,NegToPos,None,AllElse,LVorOther,E_NE
Neutral,Down,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,VeryWet,PC,Clear,PC,Cloudy,None,None,Westerly,None,None,Weak,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,GJ,None,Moderate,Moderate,J,SVR,SIG,SIG,LowAtStation,Steep,Dry,ModerateOrLe,NoMajor,Other,Other,LittleChange,Other,LV,LVorOther,E_NE
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Wet,VeryWet,Clear,Clear,Clear,PC,Strong,Strong,Westerly,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Unfavorable,None,K,XNIL,XNIL,SIG,Other,Stable,Dry,ModerateOrLe,StrongFront,MoistMDryL,MovingFtorOt,SigPositive,None,AllElse,LVorOther,WidespdDnsl
StrongUp,Neutral,Down,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,Cloudy,Clear,Cloudy,Cloudy,None,None,StrongWest,None,None,None,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,May15_Jun14,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,Stifling,Moderate,Slight,E,SIG,SIG,SIG,LowSHighN,Steep,Average,Steep,NoMajor,MoistMDryL,E_W_S,PosToNeg,None,SWQuad,LVorOther,WidespdDnsl
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Cloudy,Clear,Cloudy,Cloudy,Strong,Strong,Other,Weak,Weak,None,None,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,C,CThruK,Stifling,Average,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,C,XNIL,XNIL,XNIL,LowNHighS,ModerateOrLe,Dry,Steep,MarkedUpper,Other,E_W_N,SigNegative,None,AllElse,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Dry,Dry,Clear,PC,Clear,Clear,None,Strong,StrongWest,Strong,None,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,E,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DenvCyclone,NegToPos,None,SWQuad,Westerly,LV
Down,StronUp,Neutral,Neutral,Neutral,Wet,Wet,Dry,Dry,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Aug11_Aug20,C,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Instability,Average,MoreUnstable,ACEFK,None,Moderate,Moderate,C,SVR,SVR,SVR,LowEvrywhere,Steep,VeryMoist,Steep,OtherRapid,DryMMoistL,E_W_S,NegToPos,None,NWQuad,LVorOther,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,None,None,Westerly,None,Weak,Strong,None,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Aug20_Sep15,H,CThruK,PartInhibit,Average,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,None,Moderate,Strong,H,SIG,SIG,SIG,HighEvrywher,Stable,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,None,SigNegative,Moving,AllElse,LVorOther,E_NE
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,VeryWet,PC,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Strong,None,DecCapIncIns,Decreasing,Neutral,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,Average,ACEFK,None,Moderate,Slight,E,XNIL,XNIL,SIG,LowSHighN,Steep,Dry,ModerateOrLe,NoMajor,MoistMDryL,Other,LittleChange,None,AllElse,LVorOther,WidespdDnsl
Neutral,Neutral,Down,Neutral,Neutral,Neutral,Wet,Wet,Wet,Cloudy,PC,Cloudy,Cloudy,None,None,Westerly,None,None,None,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jun15_Jul1,I,CThruK,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Moderate,I,SVR,SVR,SVR,LowMtsHighPl,Steep,Average,CloseToDryAd,NoMajor,DryMMoistL,Other,LittleChange,QStationary,SWQuad,Westerly,DenvCyclone
Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,VeryWet,Dry,Dry,Clear,PC,Clear,Clear,None,None,DCVZFavor,None,Weak,Strong,None,IncCapDecIns,Increasing,WeakPos,Decreasing,XNIL,Aug11_Aug20,H,CThruK,PartInhibit,Average,MoreThanAve,H,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,HI,PartInhibit,Weak,None,H,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,Average,Steep,MarkedUpper,Other,Other,SigPositive,None,LV,Westerly,E_NE
StrongUp,StronUp,Down,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,Clear,PC,Clear,Clear,Weak,Weak,Westerly,Weak,None,Weak,None,LittleChange,LittleChange,WeakPos,Increasing,SIG,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,None,Weak,Slight,E,XNIL,SIG,SIG,Other,Steep,Dry,ModerateOrLe,OtherRapid,MoistMDryL,DryLine,LittleChange,None,AllElse,Westerly,WidespdDnsl
Down,Neutral,StrongUp,Neutral,Neutral,Wet,Neutral,Wet,Wet,PC,Cloudy,PC,PC,Strong,Strong,StrongWest,Weak,None,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Aug11_Aug20,K,CThruK,Stifling,Average,MoreThanAve,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Moderate,None,K,XNIL,XNIL,SVR,LowNHighS,ModerateOrLe,Dry,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,PosToNeg,Moving,AllElse,Westerly,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Strong,Westerly,Weak,None,None,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul2_Jul15,J,CThruK,None,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,Average,GJ,PartInhibit,Moderate,Slight,J,XNIL,XNIL,SIG,LowSHighN,Steep,VeryMoist,Steep,NoMajor,Other,Other,LittleChange,Other,LV,LVorOther,LV
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,VeryWet,Wet,VeryWet,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Weak,Weak,Strong,Marked,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jul16_Aug10,H,CThruK,PartInhibit,Average,Average,H,LIGt0,Instability,LessUnstable,Average,HI,PartInhibit,Weak,Moderate,H,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,VeryMoist,CloseToDryAd,MarkedUpper,Other,MovingFtorOt,SigNegative,None,NWQuad,Westerly,E_NE
Down,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Other,Weak,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Jul16_Aug10,B,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,B,PartInhibit,Unfavorable,None,B,XNIL,XNIL,SVR,LowSHighN,Steep,Average,ModerateOrLe,NoMajor,Other,DenvCyclone,PosToNeg,Other,NWQuad,LVorOther,DenvCyclone
StrongUp,Down,Down,Down,Down,Dry,Neutral,Wet,Wet,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,F,CThruK,PartInhibit,MoreThanAve,MoreThanAve,F,N5GtLIGt_8,Stability,MoreUnstable,Average,ACEFK,None,Weak,Slight,F,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,None,LittleChange,None,LV,Westerly,LV
WeakUp,Down,Neutral,Neutral,Neutral,Dry,Neutral,Wet,VeryWet,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Strong,Marked,LittleChange,LittleChange,WeakPos,Increasing,SIG,Jul16_Aug10,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,Average,MoreUnstable,ACEFK,PartInhibit,Moderate,Strong,K,SIG,SIG,SIG,LowAtStation,ModerateOrLe,Dry,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,None,AllElse,Westerly,WidespdDnsl
Neutral,StronUp,Down,Neutral,Neutral,VeryWet,Neutral,Wet,VeryWet,PC,Clear,PC,PC,None,None,DCVZFavor,None,Weak,None,None,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul16_Aug10,I,CThruK,None,LessThanAve,LessThanAve,ABI,LILt_8,Neutral,MoreUnstable,MoreUnstable,HI,Stifling,Weak,None,I,XNIL,XNIL,XNIL,LowSHighN,Steep,Average,CloseToDryAd,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,Moving,AllElse,Westerly,DenvCyclone
StrongUp,Down,Down,Neutral,Neutral,Wet,Wet,VeryWet,VeryWet,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Weak,None,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,May15_Jun14,B,AB,Stifling,Average,Average,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,PartInhibit,Strong,Strong,B,SVR,SVR,SVR,LowNHighS,ModerateOrLe,VeryMoist,Steep,StrongFront,Other,DenvCyclone,LittleChange,Other,LV,LVorOther,DenvCyclone
Down,StronUp,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,A,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Instability,Average,Average,ACEFK,None,Weak,Moderate,A,SVR,SVR,SVR,LowEvrywhere,Stable,Average,Steep,OtherRapid,Other,DenvCyclone,SigNegative,QStationary,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,Down,Down,Down,Neutral,VeryWet,Wet,Wet,Clear,PC,PC,Clear,None,None,DCVZFavor,None,None,Strong,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul16_Aug10,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,Average,ACEFK,Stifling,Moderate,None,E,XNIL,XNIL,XNIL,LowNHighS,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,PosToNeg,None,SWQuad,LVorOther,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,Neutral,Neutral,Clear,Clear,Clear,PC,None,Weak,Other,None,None,None,None,LittleChange,LittleChange,Neutral,Decreasing,XNIL,May15_Jun14,D,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,Average,LessUnstable,D,PartInhibit,Weak,Slight,D,XNIL,SVR,SVR,LowEvrywhere,CloseToDryAd,Average,ModerateOrLe,StrongFront,Other,DryLine,SigNegative,Moving,AllElse,LVorOther,WidespdDnsl
Neutral,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,E,XNIL,XNIL,SIG,LowSHighN,Stable,Average,Steep,NoMajor,MoistMDryL,E_W_N,LittleChange,None,SWQuad,Westerly,E_NE
StrongUp,StronUp,StrongUp,StrongUp,StrongUp,Wet,Wet,Wet,VeryWet,Cloudy,Clear,Clear,Cloudy,Strong,Strong,Other,None,Strong,Strong,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul16_Aug10,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Neutral,LessUnstable,LessUnstable,GJ,PartInhibit,Moderate,Moderate,J,XNIL,XNIL,SIG,LowAtStation,Steep,Average,CloseToDryAd,NoMajor,Other,DenvCyclone,LittleChange,Other,LV,LVorOther,LongAnticyc
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Wet,Wet,Wet,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Aug20_Sep15,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,LILt_8,Stability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,E,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Average,Steep,NoMajor,Other,None,NegToPos,None,SWQuad,LVorOther,LV
Down,Neutral,Neutral,Down,Down,Neutral,Dry,Neutral,Dry,Cloudy,PC,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,None,Weak,Marked,LittleChange,LittleChange,Neutral,Increasing,SIG,May15_Jun14,D,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,D,PartInhibit,Weak,None,D,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,MarkedUpper,DryMMoistL,DryLine,PosToNeg,None,NWQuad,LVorOther,SEQuad
StrongUp,Neutral,Down,Neutral,Neutral,Dry,Wet,Dry,Dry,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,None,Strong,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,Jul2_Jul15,G,CThruK,Stifling,Average,Average,G,N5GtLIGt_8,Stability,Average,LessUnstable,GJ,None,Unfavorable,None,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,None,LittleChange,None,SWQuad,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Dry,Clear,Clear,Clear,Clear,None,None,StrongWest,None,None,None,None,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,May15_Jun14,I,CThruK,PartInhibit,Average,LessThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,Average,HI,None,Moderate,Strong,I,SIG,SIG,SIG,LowSHighN,ModerateOrLe,Average,Steep,MarkedUpper,MoistMDryL,MovingFtorOt,NegToPos,QStationary,SWQuad,LVorOther,LV
WeakUp,StronUp,Down,Neutral,Neutral,Dry,Dry,Wet,Wet,Clear,PC,Clear,PC,Weak,Strong,Other,None,Weak,Weak,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,Average,GJ,PartInhibit,Strong,Strong,J,SIG,SIG,SIG,LowMtsHighPl,Steep,Average,Steep,NoMajor,Other,E_W_S,LittleChange,None,LV,LVorOther,LV
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Dry,Neutral,PC,PC,PC,Cloudy,None,None,Other,None,Weak,Strong,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jun15_Jul1,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Stability,LessUnstable,Average,ACEFK,None,Weak,Moderate,K,XNIL,XNIL,XNIL,Other,Steep,Dry,Steep,OtherRapid,Other,None,NegToPos,Other,AllElse,Westerly,SEQuad
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,Cloudy,Clear,Cloudy,Cloudy,Weak,Weak,Westerly,Weak,None,Weak,Some,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Jul16_Aug10,G,CThruK,None,LessThanAve,LessThanAve,G,N1GtLIGt_4,Instability,MoreUnstable,LessUnstable,GJ,PartInhibit,Weak,Moderate,G,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,DryLine,PosToNeg,None,SWQuad,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Dry,VeryWet,VeryWet,PC,Cloudy,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,May15_Jun14,A,AB,None,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,Weak,Slight,A,XNIL,XNIL,SVR,LowMtsHighPl,Steep,Dry,Steep,MarkedUpper,Other,DenvCyclone,PosToNeg,Other,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,VeryWet,PC,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,None,Weak,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,Average,B,PartInhibit,Strong,Strong,B,SIG,SIG,SIG,Other,Stable,Average,Steep,OtherRapid,Other,DenvCyclone,PosToNeg,QStationary,SWQuad,LVorOther,DenvCyclone
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Dry,Wet,Wet,PC,PC,Clear,Clear,Weak,Strong,Other,None,Weak,None,None,DecCapIncIns,Decreasing,WeakPos,Decreasing,SIG,Jul2_Jul15,B,AB,PartInhibit,MoreThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,B,PartInhibit,Weak,None,B,SVR,SVR,SVR,Other,Steep,Dry,Steep,MarkedUpper,DryMMoistL,DenvCyclone,LittleChange,Other,NWQuad,LVorOther,SEQuad
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,PC,PC,PC,PC,Weak,Weak,StrongWest,Strong,Weak,Weak,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jun15_Jul1,E,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,E,XNIL,XNIL,XNIL,Other,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,NegToPos,None,AllElse,Westerly,WidespdDnsl
WeakUp,Down,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,PC,PC,PC,Weak,Weak,Other,None,Weak,None,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,None,E,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,None,NegToPos,None,SWQuad,LVorOther,LV
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Dry,Neutral,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Jul2_Jul15,G,CThruK,Stifling,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Neutral,MoreUnstable,Average,GJ,None,Moderate,Slight,G,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,DryLine,LittleChange,None,AllElse,Westerly,LV
StrongUp,Neutral,Neutral,Neutral,Neutral,Dry,VeryWet,Wet,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Westerly,None,Strong,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,May15_Jun14,B,AB,Stifling,Average,MoreThanAve,ABI,LIGt0,Instability,Average,Average,B,PartInhibit,Weak,Slight,B,SIG,SIG,SIG,LowMtsHighPl,Stable,Average,Steep,OtherRapid,DryMMoistL,MovingFtorOt,NegToPos,Moving,SWQuad,Westerly,DenvCyclone
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,VeryWet,VeryWet,VeryWet,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Some,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Aug20_Sep15,E,CThruK,None,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,None,Strong,Strong,E,XNIL,XNIL,XNIL,LowSHighN,Steep,Average,Steep,OtherRapid,Other,MovingFtorOt,LittleChange,None,SWQuad,Westerly,LV
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,PC,Cloudy,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul2_Jul15,G,CThruK,PartInhibit,Average,MoreThanAve,G,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,PartInhibit,Weak,None,G,XNIL,SIG,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,DryLine,LittleChange,Other,LV,Westerly,WidespdDnsl
StrongUp,Neutral,StrongUp,WeakUp,WeakUp,Wet,Neutral,Wet,VeryWet,Clear,Cloudy,PC,PC,Weak,Weak,DCVZFavor,None,Strong,Strong,Some,DecCapIncIns,Decreasing,WeakPos,Decreasing,XNIL,Aug20_Sep15,E,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,None,E,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,VeryMoist,Steep,MarkedUpper,MoistMDryL,None,SigPositive,None,AllElse,Westerly,LongAnticyc
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Dry,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,Other,Weak,Strong,Strong,None,LittleChange,LittleChange,Negative,Decreasing,SIG,Jun15_Jul1,J,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,Average,LessUnstable,GJ,PartInhibit,Unfavorable,None,J,XNIL,XNIL,SIG,LowAtStation,Steep,Average,Steep,NoMajor,MoistMDryL,DryLine,SigPositive,QStationary,LV,LVorOther,LV
Down,Neutral,StrongUp,StrongUp,StrongUp,Neutral,Dry,Dry,Neutral,Cloudy,Clear,Cloudy,Cloudy,Strong,Strong,Other,Weak,None,Weak,None,DecCapIncIns,Decreasing,Negative,LittleChange,SIG,May15_Jun14,B,AB,None,LessThanAve,LessThanAve,ABI,LIGt0,Stability,LessUnstable,LessUnstable,B,TotalInhibit,Moderate,None,B,SIG,XNIL,SIG,LowSHighN,Stable,Dry,ModerateOrLe,OtherRapid,MoistMDryL,None,NegToPos,Moving,LV,LVorOther,DenvCyclone
